order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,order_item_quantity
ord_0000154,1,prod_00066,sell_0045,2025-05-13 23:13:30,38.5,9.85,3
ord_0000154,2,prod_00156,sell_0026,2025-05-13 23:13:30,698.57,30.99,2
ord_0000154,3,prod_00045,sell_0100,2025-05-13 23:13:30,352.26,18.0,2
ord_0000155,1,prod_00043,sell_0082,2025-08-30 07:45:39,972.14,18.5,3
ord_0000156,1,prod_00088,sell_0030,2025-12-22 06:32:01,386.48,31.12,3
ord_0000157,1,prod_00200,sell_0047,2025-09-11 08:31:13,901.26,25.84,1
ord_0000157,2,prod_00106,sell_0022,2025-09-11 08:31:13,232.91,5.92,3
ord_0000158,1,prod_00043,sell_0051,2025-04-11 17:31:12,137.07,7.55,1
ord_0000159,1,prod_00080,sell_0030,2025-04-15 22:13:56,308.16,16.37,3
ord_0000159,2,prod_00033,sell_0017,2025-04-15 22:13:56,639.19,11.82,1
ord_0000160,1,prod_00035,sell_0090,2025-12-08 05:21:36,654.06,28.63,1
ord_0000160,2,prod_00162,sell_0096,2025-12-08 05:21:36,768.48,27.56,2
ord_0000161,1,prod_00094,sell_0053,2025-07-10 01:19:08,322.87,17.14,1
ord_0000161,2,prod_00134,sell_0098,2025-07-10 01:19:08,1019.82,18.76,1
ord_0000162,1,prod_00060,sell_0001,2025-06-20 03:56:52,664.63,12.54,2
ord_0000162,2,prod_00112,sell_0051,2025-06-20 03:56:52,311.13,33.6,3
ord_0000162,3,prod_00100,sell_0049,2025-06-20 03:56:52,276.4,8.17,3
ord_0000163,1,prod_00178,sell_0088,2025-10-27 22:00:48,337.16,30.94,2
ord_0000163,2,prod_00069,sell_0053,2025-10-27 22:00:48,237.78,7.74,1
ord_0000163,3,prod_00075,sell_0015,2025-10-27 22:00:48,769.72,29.71,1
ord_0000164,1,prod_00006,sell_0024,2025-05-08 12:36:58,1167.21,16.28,1
ord_0000164,2,prod_00184,sell_0057,2025-05-08 12:36:58,876.62,14.31,1
ord_0000164,3,prod_00004,sell_0064,2025-05-08 12:36:58,272.37,21.81,1
ord_0000165,1,prod_00199,sell_0051,2025-10-22 11:48:55,99.59,23.81,1
ord_0000165,2,prod_00065,sell_0049,2025-10-22 11:48:55,996.48,9.88,3
ord_0000166,1,prod_00051,sell_0059,2025-10-30 12:20:27,886.36,8.76,3
ord_0000167,1,prod_00041,sell_0081,2025-06-04 02:53:19,877.96,34.79,2
ord_0000167,2,prod_00134,sell_0016,2025-06-04 02:53:19,315.18,30.54,1
ord_0000168,1,prod_00112,sell_0042,2025-12-05 09:52:22,32.86,36.78,2
ord_0000168,2,prod_00031,sell_0051,2025-12-05 09:52:22,950.14,5.36,1
ord_0000168,3,prod_00149,sell_0089,2025-12-05 09:52:22,578.2,28.85,1
ord_0000169,1,prod_00166,sell_0020,2025-09-27 09:28:02,846.07,36.66,1
ord_0000169,2,prod_00125,sell_0030,2025-09-27 09:28:02,390.34,27.33,3
ord_0000170,1,prod_00125,sell_0091,2025-09-28 16:16:31,533.44,16.79,3
ord_0000171,1,prod_00142,sell_0021,2025-08-03 02:54:38,96.62,11.2,1
ord_0000171,2,prod_00068,sell_0070,2025-08-03 02:54:38,450.03,5.03,3
ord_0000171,3,prod_00130,sell_0049,2025-08-03 02:54:38,884.38,40.32,2
ord_0000172,1,prod_00128,sell_0099,2025-08-01 07:26:19,668.49,29.52,1
ord_0000172,2,prod_00105,sell_0083,2025-08-01 07:26:19,396.6,8.85,3
ord_0000172,3,prod_00018,sell_0006,2025-08-01 07:26:19,1004.7,10.19,1
ord_0000173,1,prod_00180,sell_0076,2025-02-11 08:27:00,318.29,19.65,2
ord_0000173,2,prod_00184,sell_0010,2025-02-11 08:27:00,30.51,41.84,3
ord_0000173,3,prod_00126,sell_0011,2025-02-11 08:27:00,569.65,30.56,1
ord_0000174,1,prod_00133,sell_0013,2025-07-28 10:49:53,134.95,14.24,1
ord_0000175,1,prod_00192,sell_0072,2025-04-10 14:38:22,506.99,9.22,3
ord_0000175,2,prod_00148,sell_0046,2025-04-10 14:38:22,814.27,33.1,1
ord_0000175,3,prod_00027,sell_0022,2025-04-10 14:38:22,954.07,27.0,2
ord_0000176,1,prod_00096,sell_0053,2026-01-01 13:02:12,920.56,22.22,3
ord_0000176,2,prod_00083,sell_0078,2026-01-01 13:02:12,300.26,26.83,1
ord_0000177,1,prod_00073,sell_0077,2025-06-28 16:42:21,34.32,10.4,1
ord_0000178,1,prod_00118,sell_0046,2025-10-30 15:06:58,199.99,15.6,2
ord_0000179,1,prod_00146,sell_0028,2025-04-30 15:01:17,885.11,33.94,1
ord_0000179,2,prod_00045,sell_0063,2025-04-30 15:01:17,993.46,32.58,2
ord_0000180,1,prod_00021,sell_0100,2025-04-30 15:52:05,81.27,35.84,1
ord_0000180,2,prod_00112,sell_0054,2025-04-30 15:52:05,1117.34,9.82,1
ord_0000181,1,prod_00179,sell_0029,2025-07-26 15:36:25,196.54,31.95,1
ord_0000181,2,prod_00115,sell_0097,2025-07-26 15:36:25,720.23,25.19,1
ord_0000181,3,prod_00111,sell_0038,2025-07-26 15:36:25,946.85,10.92,1
ord_0000182,1,prod_00124,sell_0072,2025-02-06 00:59:37,249.76,20.81,2
ord_0000183,1,prod_00023,sell_0015,2025-01-31 19:46:13,811.02,21.94,1
ord_0000183,2,prod_00049,sell_0042,2025-01-31 19:46:13,423.26,31.22,1
ord_0000183,3,prod_00044,sell_0045,2025-01-31 19:46:13,745.22,44.61,1
ord_0000184,1,prod_00063,sell_0080,2025-03-05 13:56:36,1113.17,39.75,1
ord_0000185,1,prod_00055,sell_0027,2025-01-12 20:01:40,662.51,35.01,2
ord_0000185,2,prod_00124,sell_0080,2025-01-12 20:01:40,879.96,10.65,3
ord_0000185,3,prod_00172,sell_0003,2025-01-12 20:01:40,461.28,41.24,2
ord_0000186,1,prod_00168,sell_0002,2025-01-27 08:15:58,93.92,31.41,3
ord_0000186,2,prod_00169,sell_0047,2025-01-27 08:15:58,1039.17,5.76,3
ord_0000187,1,prod_00125,sell_0077,2025-07-20 11:56:21,644.9,12.46,2
ord_0000187,2,prod_00118,sell_0072,2025-07-20 11:56:21,1112.72,5.86,1
ord_0000188,1,prod_00091,sell_0046,2025-07-13 06:30:18,755.9,14.45,2
ord_0000188,2,prod_00071,sell_0008,2025-07-13 06:30:18,756.56,40.15,1
ord_0000188,3,prod_00143,sell_0036,2025-07-13 06:30:18,282.32,18.67,1
ord_0000189,1,prod_00147,sell_0020,2025-07-25 05:26:31,520.36,17.5,2
ord_0000190,1,prod_00149,sell_0070,2025-08-02 13:59:05,825.6,13.09,1
ord_0000191,1,prod_00198,sell_0019,2025-10-04 20:20:50,792.63,27.59,1
ord_0000191,2,prod_00082,sell_0009,2025-10-04 20:20:50,675.45,42.94,1
ord_0000192,1,prod_00078,sell_0057,2025-10-13 08:52:20,898.55,37.87,3
ord_0000192,2,prod_00190,sell_0036,2025-10-13 08:52:20,195.07,12.52,1
ord_0000193,1,prod_00157,sell_0030,2025-08-31 14:21:29,721.69,14.24,1
ord_0000193,2,prod_00092,sell_0011,2025-08-31 14:21:29,830.45,24.06,2
ord_0000193,3,prod_00155,sell_0061,2025-08-31 14:21:29,858.74,19.96,1
ord_0000194,1,prod_00105,sell_0098,2025-02-26 09:42:41,1163.05,42.02,1
ord_0000195,1,prod_00113,sell_0079,2025-09-21 17:20:01,595.58,18.0,1
ord_0000196,1,prod_00081,sell_0051,2025-10-16 13:47:20,739.63,34.7,2
ord_0000196,2,prod_00138,sell_0068,2025-10-16 13:47:20,775.05,33.16,1
ord_0000196,3,prod_00134,sell_0014,2025-10-16 13:47:20,550.16,38.08,1
ord_0000197,1,prod_00143,sell_0050,2025-07-31 21:18:13,626.61,30.23,1
ord_0000198,1,prod_00109,sell_0038,2025-06-23 16:56:20,741.56,7.18,2
ord_0000199,1,prod_00140,sell_0018,2025-07-17 10:28:07,480.78,17.94,1
ord_0000199,2,prod_00046,sell_0059,2025-07-17 10:28:07,714.52,33.51,1
ord_0000199,3,prod_00117,sell_0012,2025-07-17 10:28:07,311.35,32.67,3
ord_0000200,1,prod_00099,sell_0094,2025-10-05 06:30:36,952.41,25.47,1
ord_0000200,2,prod_00097,sell_0071,2025-10-05 06:30:36,466.02,35.73,1
ord_0000200,3,prod_00145,sell_0085,2025-10-05 06:30:36,1037.27,11.48,1
ord_0000201,1,prod_00031,sell_0017,2025-10-14 13:36:02,1153.11,5.14,1
ord_0000202,1,prod_00151,sell_0085,2025-12-12 19:23:15,578.72,21.41,1
ord_0000203,1,prod_00054,sell_0007,2025-04-22 00:12:01,234.04,7.2,1
ord_0000203,2,prod_00010,sell_0019,2025-04-22 00:12:01,1026.79,31.68,2
ord_0000203,3,prod_00077,sell_0043,2025-04-22 00:12:01,1105.66,6.96,1
ord_0000204,1,prod_00093,sell_0005,2025-09-22 00:20:14,125.35,16.97,1
ord_0000204,2,prod_00098,sell_0009,2025-09-22 00:20:14,913.75,38.73,1
ord_0000204,3,prod_00075,sell_0061,2025-09-22 00:20:14,174.44,32.78,1
ord_0000205,1,prod_00177,sell_0078,2025-08-29 16:45:15,1121.66,44.45,1
ord_0000205,2,prod_00110,sell_0078,2025-08-29 16:45:15,1019.64,15.39,2
ord_0000205,3,prod_00160,sell_0046,2025-08-29 16:45:15,1113.62,29.57,1
ord_0000206,1,prod_00161,sell_0016,2025-04-26 19:32:41,888.9,13.29,2
ord_0000206,2,prod_00107,sell_0053,2025-04-26 19:32:41,68.91,18.99,3
ord_0000207,1,prod_00130,sell_0071,2025-09-28 23:25:30,398.85,5.25,3
ord_0000207,2,prod_00086,sell_0044,2025-09-28 23:25:30,484.32,27.76,1
ord_0000208,1,prod_00010,sell_0083,2025-05-15 05:47:59,175.87,11.22,1
ord_0000208,2,prod_00138,sell_0043,2025-05-15 05:47:59,563.03,37.57,3
ord_0000209,1,prod_00176,sell_0043,2025-08-11 09:38:49,962.45,40.52,1
ord_0000209,2,prod_00017,sell_0020,2025-08-11 09:38:49,347.35,6.25,1
ord_0000209,3,prod_00161,sell_0069,2025-08-11 09:38:49,1013.25,27.84,1
ord_0000210,1,prod_00096,sell_0058,2025-01-16 06:47:46,997.91,17.11,2
ord_0000211,1,prod_00007,sell_0062,2025-11-04 20:12:29,1087.37,11.16,1
ord_0000211,2,prod_00124,sell_0094,2025-11-04 20:12:29,1050.55,17.41,1
ord_0000211,3,prod_00037,sell_0099,2025-11-04 20:12:29,1048.08,37.89,2
ord_0000212,1,prod_00176,sell_0077,2025-07-01 09:37:26,1048.17,18.33,1
ord_0000213,1,prod_00083,sell_0026,2025-10-25 13:40:29,243.17,16.07,1
ord_0000214,1,prod_00004,sell_0080,2025-02-18 16:35:07,678.16,9.1,2
ord_0000215,1,prod_00080,sell_0079,2025-11-12 05:50:58,1072.31,26.62,1
ord_0000216,1,prod_00101,sell_0023,2025-01-23 14:17:02,850.04,40.65,3
ord_0000216,2,prod_00177,sell_0090,2025-01-23 14:17:02,543.32,19.22,1
ord_0000217,1,prod_00120,sell_0013,2025-12-28 08:58:12,554.87,32.38,3
ord_0000217,2,prod_00197,sell_0060,2025-12-28 08:58:12,572.6,42.9,1
ord_0000217,3,prod_00158,sell_0034,2025-12-28 08:58:12,1096.74,20.68,3
ord_0000218,1,prod_00044,sell_0037,2025-01-29 09:14:52,925.01,29.18,1
ord_0000218,2,prod_00131,sell_0014,2025-01-29 09:14:52,495.74,33.57,1
ord_0000219,1,prod_00062,sell_0080,2025-07-02 00:35:49,303.77,11.36,1
ord_0000219,2,prod_00099,sell_0009,2025-07-02 00:35:49,418.75,37.56,2
ord_0000220,1,prod_00140,sell_0089,2025-06-22 01:47:26,294.84,31.5,1
ord_0000220,2,prod_00190,sell_0092,2025-06-22 01:47:26,695.41,24.47,2
ord_0000221,1,prod_00018,sell_0077,2025-08-07 13:47:32,143.86,37.56,1
ord_0000221,2,prod_00084,sell_0064,2025-08-07 13:47:32,779.31,7.46,1
ord_0000222,1,prod_00137,sell_0038,2025-03-01 23:34:45,477.13,28.12,1
ord_0000222,2,prod_00053,sell_0088,2025-03-01 23:34:45,1054.75,16.99,3
ord_0000223,1,prod_00157,sell_0066,2025-10-09 18:17:56,493.97,10.1,1
ord_0000224,1,prod_00092,sell_0015,2025-01-24 15:10:56,1035.58,39.63,1
ord_0000224,2,prod_00111,sell_0090,2025-01-24 15:10:56,714.34,30.01,3
ord_0000224,3,prod_00098,sell_0052,2025-01-24 15:10:56,467.15,26.8,3
ord_0000225,1,prod_00107,sell_0020,2025-02-27 00:12:56,356.84,39.91,1
ord_0000225,2,prod_00035,sell_0002,2025-02-27 00:12:56,100.02,5.63,3
ord_0000226,1,prod_00117,sell_0090,2025-06-22 14:39:58,731.25,22.03,1
ord_0000226,2,prod_00117,sell_0066,2025-06-22 14:39:58,517.59,37.8,1
ord_0000227,1,prod_00061,sell_0092,2025-08-26 19:01:52,609.55,21.43,2
ord_0000227,2,prod_00148,sell_0047,2025-08-26 19:01:52,54.65,6.51,1
ord_0000227,3,prod_00181,sell_0048,2025-08-26 19:01:52,149.1,24.26,3
ord_0000228,1,prod_00120,sell_0067,2025-10-15 00:08:47,107.71,40.6,1
ord_0000228,2,prod_00063,sell_0061,2025-10-15 00:08:47,762.34,31.55,3
ord_0000229,1,prod_00132,sell_0061,2025-08-30 01:56:19,695.15,18.26,1
ord_0000229,2,prod_00076,sell_0038,2025-08-30 01:56:19,213.5,32.8,2
ord_0000230,1,prod_00075,sell_0095,2025-07-06 18:10:32,754.82,16.47,1
ord_0000230,2,prod_00033,sell_0065,2025-07-06 18:10:32,106.08,36.35,1
ord_0000230,3,prod_00034,sell_0079,2025-07-06 18:10:32,347.95,39.31,1
ord_0000231,1,prod_00095,sell_0023,2025-10-17 23:40:25,324.58,33.03,1
ord_0000231,2,prod_00047,sell_0068,2025-10-17 23:40:25,1036.49,18.71,1
ord_0000232,1,prod_00193,sell_0053,2026-01-01 16:58:08,927.89,14.52,1
ord_0000232,2,prod_00186,sell_0082,2026-01-01 16:58:08,213.23,28.11,1
ord_0000233,1,prod_00103,sell_0061,2025-10-24 09:37:14,372.12,34.85,2
ord_0000233,2,prod_00060,sell_0049,2025-10-24 09:37:14,824.96,20.6,1
ord_0000234,1,prod_00136,sell_0088,2025-06-27 07:18:41,1147.71,8.89,2
ord_0000234,2,prod_00164,sell_0046,2025-06-27 07:18:41,1148.08,22.27,3
ord_0000235,1,prod_00101,sell_0060,2025-04-18 23:37:19,931.18,34.96,3
ord_0000235,2,prod_00173,sell_0076,2025-04-18 23:37:19,928.04,25.8,3
ord_0000235,3,prod_00177,sell_0024,2025-04-18 23:37:19,386.22,5.42,1
ord_0000236,1,prod_00009,sell_0004,2025-05-20 12:22:13,748.99,7.28,2
ord_0000237,1,prod_00023,sell_0078,2025-09-08 19:21:48,168.94,31.26,3
ord_0000238,1,prod_00020,sell_0082,2025-10-01 03:57:42,552.33,44.81,1
ord_0000238,2,prod_00178,sell_0086,2025-10-01 03:57:42,927.31,17.94,1
ord_0000238,3,prod_00200,sell_0010,2025-10-01 03:57:42,343.59,7.5,1
ord_0000239,1,prod_00046,sell_0083,2025-06-24 02:27:18,598.09,10.75,1
ord_0000239,2,prod_00056,sell_0079,2025-06-24 02:27:18,777.36,41.5,3
ord_0000240,1,prod_00039,sell_0084,2025-01-31 08:17:25,773.8,42.32,3
ord_0000240,2,prod_00100,sell_0035,2025-01-31 08:17:25,194.65,18.19,1
ord_0000241,1,prod_00001,sell_0050,2025-11-27 19:06:29,1145.67,37.72,1
ord_0000242,1,prod_00078,sell_0052,2026-01-02 03:13:29,80.41,44.88,3
ord_0000242,2,prod_00024,sell_0047,2026-01-02 03:13:29,648.53,43.44,1
ord_0000242,3,prod_00118,sell_0098,2026-01-02 03:13:29,923.31,30.91,1
ord_0000243,1,prod_00162,sell_0089,2025-03-19 04:16:42,440.72,8.39,3
ord_0000244,1,prod_00139,sell_0083,2025-01-13 20:24:54,379.66,26.36,1
ord_0000245,1,prod_00168,sell_0086,2025-11-05 22:37:41,634.9,42.6,2
ord_0000246,1,prod_00012,sell_0032,2025-02-27 23:43:07,846.04,10.22,1
ord_0000246,2,prod_00162,sell_0007,2025-02-27 23:43:07,1087.02,37.83,1
ord_0000246,3,prod_00117,sell_0079,2025-02-27 23:43:07,217.27,28.64,1
ord_0000247,1,prod_00174,sell_0052,2025-11-12 10:03:01,399.22,44.03,2
ord_0000247,2,prod_00140,sell_0018,2025-11-12 10:03:01,396.08,43.59,1
ord_0000247,3,prod_00196,sell_0006,2025-11-12 10:03:01,717.81,18.42,1
ord_0000248,1,prod_00113,sell_0032,2025-03-10 06:20:50,1111.93,6.63,1
ord_0000249,1,prod_00021,sell_0001,2025-03-06 06:22:14,23.56,42.05,3
ord_0000249,2,prod_00167,sell_0076,2025-03-06 06:22:14,1065.99,21.65,1
ord_0000250,1,prod_00045,sell_0079,2025-02-28 13:40:31,834.63,28.85,3
ord_0000251,1,prod_00025,sell_0080,2025-06-15 15:22:02,443.85,35.45,2
ord_0000251,2,prod_00130,sell_0029,2025-06-15 15:22:02,565.1,30.06,1
ord_0000251,3,prod_00071,sell_0007,2025-06-15 15:22:02,244.56,36.86,3
ord_0000252,1,prod_00086,sell_0079,2025-09-11 10:32:19,969.11,35.34,1
ord_0000252,2,prod_00027,sell_0095,2025-09-11 10:32:19,77.16,26.49,1
ord_0000253,1,prod_00192,sell_0087,2025-08-17 03:46:17,1079.57,14.2,1
ord_0000254,1,prod_00019,sell_0061,2025-02-11 02:01:26,708.33,7.17,1
ord_0000255,1,prod_00035,sell_0059,2025-06-29 16:49:20,867.99,30.28,1
ord_0000255,2,prod_00052,sell_0043,2025-06-29 16:49:20,165.75,32.69,1
ord_0000256,1,prod_00195,sell_0044,2025-02-16 03:36:48,275.53,16.81,1
ord_0000257,1,prod_00119,sell_0036,2025-06-12 21:17:10,32.19,22.12,1
ord_0000257,2,prod_00064,sell_0042,2025-06-12 21:17:10,529.58,13.9,2
ord_0000258,1,prod_00123,sell_0090,2025-07-05 18:48:01,988.23,23.1,1
ord_0000258,2,prod_00022,sell_0072,2025-07-05 18:48:01,907.4,32.73,1
ord_0000259,1,prod_00079,sell_0021,2025-04-06 20:13:22,848.42,39.32,3
ord_0000259,2,prod_00150,sell_0004,2025-04-06 20:13:22,1172.06,23.55,1
ord_0000259,3,prod_00181,sell_0052,2025-04-06 20:13:22,234.16,39.86,3
ord_0000260,1,prod_00193,sell_0035,2025-06-02 11:20:05,842.2,29.5,2
ord_0000260,2,prod_00054,sell_0088,2025-06-02 11:20:05,110.94,40.23,3
ord_0000261,1,prod_00045,sell_0083,2025-06-01 17:23:57,677.17,7.68,3
ord_0000261,2,prod_00199,sell_0027,2025-06-01 17:23:57,179.01,18.4,2
ord_0000262,1,prod_00129,sell_0088,2025-10-23 12:05:08,516.17,7.18,1
ord_0000262,2,prod_00089,sell_0058,2025-10-23 12:05:08,591.18,26.07,1
ord_0000263,1,prod_00023,sell_0011,2025-06-28 12:44:37,477.96,12.15,1
ord_0000263,2,prod_00028,sell_0022,2025-06-28 12:44:37,341.99,32.88,1
ord_0000264,1,prod_00114,sell_0095,2025-06-14 18:24:10,778.95,16.66,1
ord_0000264,2,prod_00006,sell_0030,2025-06-14 18:24:10,1004.41,25.78,1
ord_0000265,1,prod_00146,sell_0017,2025-08-22 10:29:25,1079.46,17.26,1
ord_0000265,2,prod_00059,sell_0062,2025-08-22 10:29:25,455.7,16.53,1
ord_0000266,1,prod_00074,sell_0024,2025-04-24 10:37:57,1168.25,38.57,3
ord_0000266,2,prod_00171,sell_0020,2025-04-24 10:37:57,206.09,9.68,1
ord_0000266,3,prod_00148,sell_0017,2025-04-24 10:37:57,537.45,19.79,1
ord_0000267,1,prod_00032,sell_0004,2025-03-02 10:56:24,494.41,24.98,1
ord_0000267,2,prod_00118,sell_0041,2025-03-02 10:56:24,199.92,43.81,2
ord_0000268,1,prod_00187,sell_0057,2025-08-14 19:31:43,416.34,9.49,1
ord_0000268,2,prod_00011,sell_0018,2025-08-14 19:31:43,818.44,9.68,1
ord_0000268,3,prod_00103,sell_0080,2025-08-14 19:31:43,1011.44,22.84,1
ord_0000269,1,prod_00051,sell_0003,2025-08-28 04:22:48,114.05,38.98,3
ord_0000269,2,prod_00172,sell_0012,2025-08-28 04:22:48,1171.37,20.78,1
ord_0000270,1,prod_00004,sell_0037,2025-06-07 09:30:32,423.73,17.32,1
ord_0000270,2,prod_00144,sell_0012,2025-06-07 09:30:32,270.6,40.51,3
ord_0000271,1,prod_00023,sell_0019,2025-12-18 03:19:20,261.22,23.98,2
ord_0000271,2,prod_00086,sell_0009,2025-12-18 03:19:20,1120.79,28.63,1
ord_0000271,3,prod_00023,sell_0001,2025-12-18 03:19:20,500.21,41.58,1
ord_0000272,1,prod_00098,sell_0038,2025-12-25 07:13:34,671.33,6.69,1
ord_0000273,1,prod_00001,sell_0020,2025-08-09 04:52:38,326.27,43.24,3
ord_0000274,1,prod_00177,sell_0083,2025-09-14 21:58:42,305.03,9.77,1
ord_0000274,2,prod_00127,sell_0009,2025-09-14 21:58:42,724.69,19.47,1
ord_0000275,1,prod_00005,sell_0034,2025-11-17 18:55:47,207.97,7.34,1
ord_0000275,2,prod_00119,sell_0089,2025-11-17 18:55:47,175.56,11.53,1
ord_0000275,3,prod_00093,sell_0054,2025-11-17 18:55:47,768.95,43.21,1
ord_0000276,1,prod_00047,sell_0098,2026-01-02 15:06:25,126.99,35.11,2
ord_0000276,2,prod_00083,sell_0041,2026-01-02 15:06:25,994.78,32.4,1
ord_0000276,3,prod_00070,sell_0088,2026-01-02 15:06:25,842.09,19.5,2
ord_0000277,1,prod_00106,sell_0044,2025-04-23 07:00:13,1106.28,11.52,1
ord_0000277,2,prod_00040,sell_0065,2025-04-23 07:00:13,277.02,12.54,2
ord_0000278,1,prod_00005,sell_0062,2025-12-25 18:01:45,427.63,32.64,1
ord_0000279,1,prod_00045,sell_0091,2025-07-26 03:50:31,376.05,34.78,1
ord_0000279,2,prod_00057,sell_0017,2025-07-26 03:50:31,1030.33,10.69,1
ord_0000280,1,prod_00020,sell_0003,2025-03-26 11:51:35,933.01,35.29,1
ord_0000281,1,prod_00121,sell_0016,2025-09-17 05:40:39,1091.61,6.73,1
ord_0000282,1,prod_00052,sell_0024,2025-02-21 01:50:22,809.66,6.17,1
ord_0000282,2,prod_00192,sell_0036,2025-02-21 01:50:22,1139.32,18.91,1
ord_0000282,3,prod_00129,sell_0100,2025-02-21 01:50:22,878.34,14.67,2
ord_0000283,1,prod_00056,sell_0092,2025-08-16 12:35:47,241.98,16.27,2
ord_0000283,2,prod_00002,sell_0093,2025-08-16 12:35:47,131.94,13.56,2
ord_0000283,3,prod_00182,sell_0061,2025-08-16 12:35:47,449.26,28.58,1
ord_0000284,1,prod_00132,sell_0030,2025-05-21 19:11:02,497.98,35.46,1
ord_0000285,1,prod_00143,sell_0093,2025-07-24 20:12:43,63.12,18.12,1
ord_0000285,2,prod_00099,sell_0037,2025-07-24 20:12:43,556.48,34.45,3
ord_0000286,1,prod_00122,sell_0087,2025-04-26 20:29:19,450.42,5.51,3
ord_0000287,1,prod_00022,sell_0016,2025-02-13 20:16:22,184.89,21.02,2
ord_0000287,2,prod_00027,sell_0095,2025-02-13 20:16:22,1111.47,44.11,1
ord_0000287,3,prod_00094,sell_0026,2025-02-13 20:16:22,416.28,28.8,1
ord_0000288,1,prod_00171,sell_0078,2025-10-28 00:36:40,1140.91,44.5,2
ord_0000288,2,prod_00072,sell_0019,2025-10-28 00:36:40,925.08,9.32,1
ord_0000289,1,prod_00046,sell_0049,2025-10-17 12:46:44,731.43,18.08,1
ord_0000290,1,prod_00128,sell_0063,2025-07-03 23:38:17,613.18,26.7,2
ord_0000290,2,prod_00140,sell_0003,2025-07-03 23:38:17,1143.81,6.26,1
ord_0000290,3,prod_00031,sell_0050,2025-07-03 23:38:17,548.39,39.11,1
ord_0000291,1,prod_00035,sell_0040,2025-01-16 18:16:31,863.13,24.5,1
ord_0000291,2,prod_00146,sell_0087,2025-01-16 18:16:31,596.31,27.15,2
ord_0000292,1,prod_00091,sell_0099,2025-04-16 06:58:54,1173.67,17.82,1
ord_0000292,2,prod_00152,sell_0006,2025-04-16 06:58:54,166.91,19.66,3
ord_0000292,3,prod_00150,sell_0004,2025-04-16 06:58:54,921.75,30.01,1
ord_0000293,1,prod_00064,sell_0031,2025-05-22 18:53:35,782.98,28.7,3
ord_0000294,1,prod_00109,sell_0073,2025-01-11 15:43:44,624.99,21.85,1
ord_0000294,2,prod_00179,sell_0061,2025-01-11 15:43:44,711.77,44.43,1
ord_0000294,3,prod_00147,sell_0050,2025-01-11 15:43:44,397.07,8.91,1
ord_0000295,1,prod_00158,sell_0039,2025-10-28 01:25:15,445.55,22.44,1
ord_0000296,1,prod_00058,sell_0080,2025-04-25 14:20:52,895.32,8.68,2
ord_0000296,2,prod_00025,sell_0076,2025-04-25 14:20:52,414.15,7.69,2
ord_0000297,1,prod_00170,sell_0070,2025-11-19 21:48:12,386.32,21.57,1
ord_0000297,2,prod_00160,sell_0066,2025-11-19 21:48:12,552.08,35.54,1
ord_0000298,1,prod_00120,sell_0035,2025-07-16 20:54:54,1125.54,26.31,2
ord_0000298,2,prod_00197,sell_0056,2025-07-16 20:54:54,1122.54,34.06,1
ord_0000298,3,prod_00134,sell_0026,2025-07-16 20:54:54,446.67,10.91,1
ord_0000299,1,prod_00163,sell_0027,2025-06-22 02:07:03,1017.47,15.68,1
ord_0000300,1,prod_00039,sell_0025,2025-09-27 17:57:06,47.83,36.88,1
ord_0000301,1,prod_00072,sell_0085,2025-03-23 10:41:16,667.59,30.77,1
ord_0000301,2,prod_00185,sell_0063,2025-03-23 10:41:16,941.95,7.21,1
ord_0000302,1,prod_00036,sell_0031,2025-09-16 07:41:50,147.64,34.38,1
ord_0000302,2,prod_00134,sell_0086,2025-09-16 07:41:50,997.34,42.99,2
ord_0000302,3,prod_00065,sell_0064,2025-09-16 07:41:50,1063.21,14.52,1
ord_0000303,1,prod_00191,sell_0031,2025-10-17 07:32:27,1123.57,13.72,1
ord_0000303,2,prod_00045,sell_0028,2025-10-17 07:32:27,1164.36,22.58,1
ord_0000303,3,prod_00151,sell_0008,2025-10-17 07:32:27,596.07,19.99,1
ord_0000304,1,prod_00072,sell_0019,2025-06-17 13:55:41,445.15,33.63,1
ord_0000305,1,prod_00014,sell_0089,2025-01-17 12:26:50,1102.19,31.86,1
ord_0000305,2,prod_00142,sell_0050,2025-01-17 12:26:50,381.48,43.34,1
ord_0000305,3,prod_00176,sell_0016,2025-01-17 12:26:50,648.87,14.46,1
ord_0000306,1,prod_00077,sell_0027,2025-12-23 07:50:56,1033.41,11.41,1
ord_0000307,1,prod_00086,sell_0092,2025-12-06 11:50:56,515.5,41.74,1
ord_0000307,2,prod_00042,sell_0090,2025-12-06 11:50:56,324.25,7.65,1
ord_0000308,1,prod_00035,sell_0001,2025-09-10 04:04:32,489.78,30.13,1
ord_0000308,2,prod_00148,sell_0011,2025-09-10 04:04:32,146.33,14.98,3
ord_0000308,3,prod_00197,sell_0084,2025-09-10 04:04:32,919.35,38.88,3
ord_0000309,1,prod_00176,sell_0076,2025-12-09 05:39:52,994.72,36.98,1
ord_0000310,1,prod_00143,sell_0083,2025-03-15 15:19:50,740.22,14.15,1
ord_0000311,1,prod_00154,sell_0034,2025-11-30 19:38:21,191.86,43.32,1
ord_0000311,2,prod_00146,sell_0016,2025-11-30 19:38:21,31.73,26.03,1
ord_0000312,1,prod_00074,sell_0096,2025-03-23 21:27:07,600.59,10.21,1
